,Unnamed: 0_x,Unnamed: 0.1,H_1_1,H_1_2,H_1_3,H_2_1,H_2_2,H_2_3,H_3_1,H_3_2,H_3_3,H_forward_1_1,H_forward_1_2,H_forward_1_3,H_forward_2_1,H_forward_2_2,H_forward_2_3,H_forward_3_1,H_forward_3_2,H_forward_3_3,frame_id,head_3d_1,head_3d_2,head_3d_3,height,l_ear_3d_1,l_ear_3d_2,l_ear_3d_3,l_elbow_3d_1,l_elbow_3d_2,l_elbow_3d_3,l_eye_3d_1,l_eye_3d_2,l_eye_3d_3,l_foot_3d_1,l_foot_3d_2,l_foot_3d_3,l_hand_3d_1,l_hand_3d_2,l_hand_3d_3,l_hip_3d_1,l_hip_3d_2,l_hip_3d_3,l_knee_3d_1,l_knee_3d_2,l_knee_3d_3,l_shoulder_3d_1,l_shoulder_3d_2,l_shoulder_3d_3,neck_3d_1,neck_3d_2,neck_3d_3,person_id,pose_bb_1,pose_bb_2,pose_bb_3,pose_bb_4,r_ear_3d_1,r_ear_3d_2,r_ear_3d_3,r_elbow_3d_1,r_elbow_3d_2,r_elbow_3d_3,r_eye_3d_1,r_eye_3d_2,r_eye_3d_3,r_foot_3d_1,r_foot_3d_2,r_foot_3d_3,r_hand_3d_1,r_hand_3d_2,r_hand_3d_3,r_hip_3d_1,r_hip_3d_2,r_hip_3d_3,r_knee_3d_1,r_knee_3d_2,r_knee_3d_3,r_shoulder_3d_1,r_shoulder_3d_2,r_shoulder_3d_3,threshold,upper_bb_1,upper_bb_2,upper_bb_3,upper_bb_4,width,R_1,R_2,R_3,T_1,T_2,T_3,Unnamed: 0_y,position_x,position_y
10,1796,4379,1.032938371003434,0.0187307428801527,-16.811213671198455,0.019131038438890455,1.0107888933761917,9.03176836366693,3.650516704595987e-05,1.8088518768918123e-05,1.0,0.9682878203529384,-0.01823741474302955,16.442809548683435,-0.018013696075778945,0.9902539135303606,-9.246576061958828,-3.5021667550988095e-05,-1.72464666292078e-05,1.0,19,83.382,364.848,0.790841,960,91.2468,362.23800000000006,0.6521399999999999,117.344,388.408,0.7240479999999999,86.0508,362.289,0.760542,119.963,466.721,0.670354,125.126,404.177,0.649554,112.058,411.889,0.818272,117.362,443.12,0.7036359999999999,104.273,372.778,0.8210069999999999,91.2023,380.534,0.903924,1,73.0717,362.23800000000006,125.126,471.86300000000006,73.0717,364.911,0.469446,73.1304,404.079,0.75465,78.1806,362.395,0.745045,101.685,471.86300000000006,0.665812,88.5844,406.73800000000006,0.545226,93.8276,419.68300000000005,0.81012,96.4962,445.885,0.67535,75.5736,383.192,0.904545,0.8,73.0717,362.23800000000006,125.126,419.68300000000005,1280,0.0019615185447,-0.00075220852159,-0.112835176289,0.00264649791643,0.00498847151175,-0.00684939324856,2689,208.6535,487.4365
11,1797,12537,1.0368344118403279,0.017460383247984615,-12.314897135885664,0.01887910952439779,1.025673848718358,-8.574511611249749,2.420723614604268e-05,4.8004753932550704e-05,1.0,0.9651603872010788,-0.016979723600149866,11.740258050847569,-0.017953380106787206,0.9755515102063108,8.1437837223797,-2.2502017817498632e-05,-4.642007801709882e-05,1.0,20,83.3819,372.779,0.6035689999999999,960,91.1682,365.059,0.695705,117.342,398.889,0.762562,86.0079,367.638,0.636836,125.176,469.3,0.668663,114.698,404.146,0.578113,112.156,419.679,0.809199,117.315,445.709,0.713275,106.885,383.069,0.868552,93.7653,383.263,0.954549,1,78.1758,365.059,125.176,474.455,88.6652,375.357,0.163939,78.1758,406.619,0.617893,78.226,367.605,0.5021770000000001,112.098,474.455,0.5728340000000001,91.0951,406.61800000000005,0.571882,96.4371,424.809,0.818579,109.387,448.423,0.628132,80.8446,385.826,0.8324889999999999,0.8,78.1758,365.059,117.342,424.809,1280,0.00727342162281,-0.000683133315761,-0.143114000559,0.0008523321012040001,0.010522690601600002,0.00025130121503,2691,212.4685,473.16
12,1798,156,1.074971525060466,0.047322241267083016,-35.672943032581024,0.025380906071567042,1.0704789956276253,-20.990070499650678,4.922642426253176e-05,7.805394549744807e-05,1.0,0.9326544086878236,-0.04358869180104902,32.355597876314704,-0.02297816937960874,0.9366649256632172,18.84096389694921,-4.411770483200039e-05,-7.096467762144082e-05,1.0,21,93.7643,375.44,0.7729729999999999,960,99.0437,367.598,0.637284,132.97899999999998,403.973,0.787479,93.8435,367.643,0.769599,135.59799999999998,471.947,0.7467560000000001,135.61,417.091,0.749438,125.086,424.9380000000001,0.8454950000000001,132.999,448.435,0.8367469999999999,114.639,385.7,0.904361,99.129,385.97,0.860716,1,91.1375,367.598,135.61,482.246,91.1375,372.852,0.364866,91.1719,417.073,0.679179,91.2191,370.206,0.716952,117.394,482.246,0.6210979999999999,96.5207,424.977,0.421413,106.856,427.622,0.831091,112.207,456.202,0.681122,91.1591,393.656,0.840985,0.8,91.1375,367.598,135.61,427.622,1280,0.00365640595555,0.00036064296728,-0.12613956630200002,0.0013062908547,0.006756019312890001,-0.000682661542669,2696,226.855,482.29699999999997
13,1799,5579,1.1106660060365223,0.07205546771554278,-52.68599738398436,0.04248692040753434,1.107629199264582,-42.94750453938299,6.369381364150385e-05,0.00011838330552224265,1.0,0.9067500200494208,-0.0638006351343348,45.03295111720419,-0.03685173504628295,0.9078161627272914,37.04686835341185,-5.339173658744882e-05,-0.000103406572385719,1.0,22,106.892,385.904,0.664243,960,114.593,383.296,0.5936319999999999,138.129,414.494,0.6843859999999999,109.53,385.741,0.682582,153.643,487.532,0.708087,138.12,424.996,0.678638,132.977,435.381,0.81361,140.822,461.472,0.670024,127.776,398.895,0.845943,112.186,403.95,0.947564,1,96.5027,383.296,153.643,495.277,96.5596,385.876,0.300951,96.5027,425.043,0.728909,104.275,385.774,0.600887,133.005,495.277,0.6097779999999999,112.046,427.586,0.621621,114.816,443.204,0.836791,127.672,469.229,0.6893199999999999,96.5545,404.163,0.888335,0.8,96.5027,383.296,138.129,443.204,1280,0.00160902971402,0.00133126974106,-0.118230491877,0.00322808255441,0.00822435319424,-0.0029139339458200005,2695,226.793,486.1605
14,1800,12624,1.0723889462910332,0.05992250916827089,-32.29823638254338,0.034252639390332365,1.0846886069386363,-39.290431852357,2.9696792654536987e-05,0.00011761617102943247,1.0,0.9381256284426072,-0.05487749084652168,28.143642989627786,-0.030503612237560037,0.9243792388898024,35.334046612763274,-2.4271604197818962e-05,-0.00010709226119024925,1.0,23,109.512,406.768,0.822749,960,114.771,404.135,0.788578,143.39,432.758,0.770716,112.047,406.584,0.861432,153.875,508.367,0.831758,140.82,445.838,0.7463310000000001,135.644,456.191,0.853424,148.594,484.879,0.75468,132.874,417.146,0.918316,114.815,422.344,0.929339,1,104.292,404.135,153.875,518.736,109.406,406.7480000000001,0.296584,104.292,445.872,0.743388,106.911,406.609,0.73047,132.965,518.736,0.7381260000000001,112.066,448.329,0.693244,117.404,464.024,0.846807,125.147,490.093,0.788227,106.835,424.995,0.882666,0.8,104.292,404.135,143.39,464.024,1280,0.0056666182354100005,0.00227849301882,-0.116955980659,0.000723768665921,0.0126446196809,0.00211196462624,2693,226.8185,481.009
15,1801,8625,1.0704914087154251,0.012027087016565971,-29.253133107807628,0.03058175581736678,1.0660113946477152,-41.49072085856084,4.221686039665488e-05,4.979805127255328e-05,1.0,0.9362627729561394,-0.01181975381835451,26.89820941487676,-0.028343002613265236,0.9394612916323342,38.1498045804194,-3.811464848312082e-05,-4.628434867241379e-05,1.0,24,119.918,427.51,0.8268780000000001,960,132.881,424.8130000000001,0.8275379999999999,156.52,448.522,0.805182,122.554,424.975,0.806728,169.458,526.624,0.7508229999999999,161.614,466.59,0.826737,153.724,471.939,0.8789629999999999,159.009,500.519,0.791197,148.542,435.343,0.858712,132.935,443.067,0.921138,1,114.653,424.8130000000001,169.458,531.886,127.717,430.17800000000005,0.172014,114.653,466.596,0.8575389999999999,117.279,425.026,0.712963,140.793,531.886,0.689479,122.537,471.871,0.611887,133.047,479.699,0.869208,135.606,508.344,0.7506649999999999,117.295,445.667,0.907261,0.8,114.653,424.8130000000001,161.614,479.699,1280,0.004785599187020001,0.0005227218498480001,-0.120522908866,0.002179303905,0.00714991427958,0.00225247070193,2694,251.6175,474.48800000000006
16,1802,4784,1.0641959956887663,-0.04023870180436167,-21.054780142263827,0.03696704196792959,0.9817578233985048,12.190832440078838,8.738338047305234e-05,-5.8505181559045104e-05,1.0,0.9390222555781385,0.03963652367285457,19.287704921287393,-0.03431404631119448,1.018891470319701,-13.143609890166696,-8.406248854131017e-05,5.614685703128232e-05,1.0,25,153.738,417.121,0.598305,960,156.394,409.36,0.583557,179.878,440.571,0.630019,153.80700000000004,411.919,0.639047,195.411,505.781,0.473896,182.515,448.434,0.646682,174.685,458.839,0.745004,182.52,479.706,0.5241640000000001,171.954,424.98,0.824961,156.43200000000004,427.47,0.918012,1,145.972,409.36,195.411,516.15,153.64700000000005,417.153,0.21944,145.972,448.382,0.575707,151.25799999999995,411.937,0.499991,169.405,516.15,0.398867,153.722,458.845,0.43593,156.52700000000004,466.494,0.7879079999999999,159.115,487.474,0.558864,151.116,427.68300000000005,0.7748,0.8,145.972,409.36,182.515,466.494,1280,0.0039832377806300005,0.000185154975043,-0.122116908431,0.00202285824344,0.005709500052029999,0.0008021827088670001,2715,250.363,470.5275
17,1803,3349,1.1183764070030402,0.029994234084325264,-58.394180121588825,0.038972004647983546,1.0622230080752122,-18.33544501800296,9.31205566441149e-05,4.058930674213228e-05,1.0,0.8956611227323467,-0.027270404929668108,51.80138191853051,-0.03427666094110824,0.9469309815965348,15.360843435945132,-8.201319640829433e-05,-3.589583678868905e-05,1.0,26,177.347,414.501,0.7085819999999999,960,190.279,406.83,0.702596,213.727,440.551,0.706625,179.856,409.321,0.7329140000000001,221.585,508.309,0.61311,216.281,450.997,0.721328,203.30900000000003,461.464,0.79348,216.255,484.809,0.667851,198.103,424.902,0.8830540000000001,187.725,427.427,0.901549,1,174.606,406.83,221.585,516.153,177.248,411.909,0.20798000000000005,174.606,448.443,0.707142,177.18400000000003,409.33,0.630832,198.147,516.153,0.63742,177.28599999999997,456.202,0.534668,187.683,466.611,0.81298,195.372,490.142,0.753603,177.15400000000002,427.639,0.892856,0.8,174.606,406.83,216.281,466.611,1280,0.006056997459380001,0.000918208213989,-0.104000486434,-0.00490293558687,0.004987096879630001,0.00886726751924,2717,250.2405,465.4045
18,1804,5869,1.0740900889569254,0.06108248602355605,-43.90314795302522,0.009661133726654236,1.0672198003666542,-11.94113704465718,4.1549176305951146e-05,7.546512890125727e-05,1.0,0.9322866904695732,-0.056206369911676296,40.25915254042389,-0.008865564622608629,0.9390888971603232,10.824563022793901,-3.8066703092984425e-05,-6.853313630096561e-05,1.0,27,192.872,409.30800000000005,0.645656,960,195.65,406.699,0.708936,216.443,440.523,0.657619,195.346,406.781,0.716911,231.976,505.701,0.474544,216.428,445.894,0.624767,213.742,453.638,0.702384,221.645,479.639,0.528283,205.912,424.804,0.7845439999999999,197.971,424.924,0.922548,1,179.99,406.699,231.976,510.975,195.424,411.969,0.174508,179.99,445.775,0.632264,190.338,406.778,0.548017,208.535,510.975,0.385118,190.271,448.52,0.523753,198.083,461.407,0.7477050000000001,200.713,487.532,0.531197,190.275,425.042,0.7725890000000001,0.8,179.99,406.699,216.443,461.407,1280,0.00357466679998,0.000680281198584,-0.107000313699,-0.00490876566619,0.00146059156395,0.00973884947598,2709,229.521,479.7115
19,1805,9921,1.0336614033537217,0.04847764400195629,-25.053991771192212,-0.005005460712552146,1.0364168854360067,-3.214034151529864,1.923101505053512e-05,5.121912174084604e-05,1.0,0.9673693391253206,-0.046438371281389744,24.08720895090962,0.004613565773966918,0.9650938543498381,3.2174328462487884,-1.883979710718147e-05,-4.853820260025194e-05,1.0,28,195.456,409.4,0.6174350000000001,960,198.179,406.81,0.6484979999999999,218.921,445.697,0.7101930000000001,195.571,409.24,0.67916,226.834,508.457,0.49696,213.79,450.984,0.607466,216.352,463.947,0.7382479999999999,221.551,484.847,0.562225,213.691,424.997,0.855176,198.202,427.431,0.8927950000000001,1,185.142,406.81,226.834,511.042,195.517,414.535,0.148597,185.142,448.343,0.520364,195.376,406.838,0.518998,216.422,511.042,0.426753,195.372,451.091,0.491946,198.278,466.49300000000005,0.740483,205.979,487.597,0.545654,195.336,427.537,0.790741,0.8,185.142,406.81,218.921,466.49300000000005,1280,0.00109133939259,-0.00212287111208,-0.100204922259,-0.0007408867822960001,0.00028353696689,0.00484371511266,2685,226.7535,491.4195
20,1806,5542,1.0456694146166443,0.033320599670747304,-17.53611293741159,0.02312555601514835,1.0405087797804558,-12.339434703006338,3.4401380479516936e-05,5.5681803937677224e-05,1.0,0.9576348922177516,-0.031544539692524215,16.403951834964175,-0.02166004499416109,0.9623042724231612,11.4944577387426,-3.1737891908997915e-05,-5.249766211344185e-05,1.0,31,195.653,406.633,0.776139,960,198.266,404.103,0.50057,221.574,432.764,0.664353,198.035,404.155,0.747413,224.213,508.296,0.5516340000000001,221.622,445.802,0.608699,216.299,453.658,0.772293,221.636,482.3130000000001,0.620376,211.205,417.161,0.786864,198.124,422.233,0.8960670000000001,1,182.512,404.103,224.213,511.06,195.401,406.585,0.523516,182.512,445.666,0.750138,195.507,404.1880000000001,0.749668,216.24400000000003,511.06,0.6980109999999999,195.431,448.36,0.65893,198.15,458.851,0.8421629999999999,203.359,487.552,0.701557,190.336,424.794,0.782596,0.8,182.512,404.103,221.622,458.851,1280,0.00494411680847,0.000282825960312,-0.107914060354,-0.0010992368916,0.011682073585700002,0.000292366108624,2692,225.4425,499.218
21,1807,3125,1.0268670871168055,0.032041083121586544,-18.04294953900516,0.004699540650699736,1.027053051649684,-7.7287958939790675,2.0578182097083027e-05,3.768980653524956e-05,1.0,0.9742511698545552,-0.03103009027755404,17.338539461675513,-0.004607493428529662,0.9741506761459152,7.445878974481225,-1.987466244562948e-05,-3.607700767190166e-05,1.0,32,203.361,406.702,0.8149310000000001,960,211.145,406.6,0.4365270000000001,231.971,440.551,0.734887,205.966,404.202,0.755758,237.132,508.393,0.716378,232.055,453.611,0.710449,218.923,461.36300000000006,0.833674,231.995,482.277,0.738506,216.454,422.315,0.914556,200.794,424.819,0.914618,1,185.093,404.202,237.132,516.163,198.0,406.692,0.7813260000000001,185.093,448.333,0.791906,200.686,406.56,0.8389409999999999,216.356,516.163,0.826967,198.144,456.223,0.728132,198.23,466.479,0.915448,203.351,487.465,0.7801020000000001,192.864,424.977,0.878043,0.8,185.093,404.202,232.055,466.479,1280,0.0039842245169,0.000392758549424,-0.110967509449,-0.0049185147509,0.008725323714319999,0.00358195835724,2713,231.9615,507.016
